account_id,statement_month,months_on_book,days_past_due,balance,collections_contact_flag
A100032,2025-02-28,4,0,36891,0
A100032,2025-03-28,5,0,35047,0
A100032,2025-04-28,6,0,33202,0
A100032,2025-05-28,7,0,31357,0
A100032,2025-06-28,8,0,29513,0
A100032,2025-07-28,9,0,27668,0
A100032,2025-08-28,10,0,25824,1
A100032,2025-09-28,11,0,23979,0
A100032,2025-10-28,12,0,22135,0
A100032,2025-11-28,13,0,20290,0
A100032,2025-12-28,14,0,18445,0
A100032,2026-01-28,15,0,16601,0
A100032,2026-02-28,16,0,14756,0
A100032,2026-03-28,17,0,12912,0
A100033,2022-04-28,1,0,235150,0
A100033,2022-05-28,2,0,224926,0
A100033,2022-06-28,3,0,214702,0
A100033,2022-07-28,4,0,204478,0
A100033,2022-08-28,5,0,194254,0
A100033,2022-09-28,6,0,184030,0
A100033,2022-10-28,7,30,173806,1
A100033,2022-11-28,8,0,163582,0
A100033,2022-12-28,9,0,153358,0
A100033,2023-01-28,10,0,143134,0
A100033,2023-02-28,11,0,132910,0
A100033,2023-03-28,12,0,122687,0
A100033,2023-04-28,13,0,112463,0
A100033,2023-05-28,14,0,102239,1
A100033,2023-06-28,15,0,92015,0
A100033,2023-07-28,16,0,81791,0
A100033,2023-08-28,17,0,71567,0
A100033,2023-09-28,18,0,61343,0
A100033,2023-10-28,19,0,51119,0
A100033,2023-11-28,20,0,40895,0
A100033,2023-12-28,21,0,30671,0
A100033,2024-01-28,22,0,20447,0
A100033,2024-02-28,23,0,10223,0
A100033,2024-03-28,24,0,0,0
A100034,2022-12-28,1,0,39986,0
A100034,2023-01-28,2,0,38247,0
A100034,2023-02-28,3,0,36509,0
A100034,2023-03-28,4,0,34770,0
A100034,2023-04-28,5,0,33032,0
A100034,2023-05-28,6,0,31293,0
A100034,2023-06-28,7,0,29555,0
A100034,2023-07-28,8,0,27816,0
A100034,2023-08-28,9,0,26078,0
A100034,2023-09-28,10,0,24339,0
A100034,2023-10-28,11,0,22601,0
A100034,2023-11-28,12,0,20862,0
A100034,2023-12-28,13,0,19123,0
A100034,2024-01-28,14,0,17385,0
A100034,2024-02-28,15,0,15646,0
A100034,2024-03-28,16,0,13908,0
A100034,2024-04-28,17,0,12169,0
A100034,2024-05-28,18,0,10431,0
A100034,2024-06-28,19,0,8692,0
A100034,2024-07-28,20,0,6954,0
A100034,2024-08-28,21,0,5215,1
A100034,2024-09-28,22,0,3477,0
A100034,2024-10-28,23,0,1738,0
A100034,2024-11-28,24,0,0,0
A100035,2022-10-28,1,0,342647,0
A100035,2022-11-28,2,0,332857,0
A100035,2022-12-28,3,0,323067,0
A100035,2023-01-28,4,0,313277,0
A100035,2023-02-28,5,0,303487,0
A100035,2023-03-28,6,0,293697,0
A100035,2023-04-28,7,0,283907,0
A100035,2023-05-28,8,0,274117,0
A100035,2023-06-28,9,0,264327,0
A100035,2023-07-28,10,0,254537,0
A100035,2023-08-28,11,0,244747,0
A100035,2023-09-28,12,0,234958,0
A100035,2023-10-28,13,0,225168,0
A100035,2023-11-28,14,0,215378,0
A100035,2023-12-28,15,0,205588,0
A100035,2024-01-28,16,0,195798,0
A100035,2024-02-28,17,0,186008,0
A100035,2024-03-28,18,0,176218,0
A100035,2024-04-28,19,0,166428,0
A100035,2024-05-28,20,0,156638,0
A100035,2024-06-28,21,0,146848,0
A100035,2024-07-28,22,0,137058,0
A100035,2024-08-28,23,30,127268,1
A100035,2024-09-28,24,0,117479,0
A100036,2023-05-28,1,0,395369,0
A100036,2023-06-28,2,0,378179,0
A100036,2023-07-28,3,30,360989,1
A100036,2023-08-28,4,30,343799,0
A100036,2023-09-28,5,30,326609,1
A100036,2023-10-28,6,90,309419,1
A100036,2023-11-28,7,120,292229,1
A100036,2023-12-28,8,150,275039,1
A100036,2024-01-28,9,180,257849,0
A100036,2024-02-28,10,180,240659,0
A100036,2024-03-28,11,180,223469,1
A100036,2024-04-28,12,180,206279,1
A100036,2024-05-28,13,180,189089,1
A100036,2024-06-28,14,180,171899,1
A100036,2024-07-28,15,180,154709,1
A100036,2024-08-28,16,180,137519,1
A100036,2024-09-28,17,180,120329,0
A100036,2024-10-28,18,180,103139,1
A100036,2024-11-28,19,180,85949,1
A100036,2024-12-28,20,180,68759,0
A100036,2025-01-28,21,180,51569,1
A100036,2025-02-28,22,180,34379,1
A100036,2025-03-28,23,180,17189,1
A100036,2025-04-28,24,180,0,1
A100037,2023-02-28,1,0,188259,0
A100037,2023-03-28,2,0,180074,0
A100037,2023-04-28,3,0,171889,0
A100037,2023-05-28,4,0,163704,0
A100037,2023-06-28,5,0,155518,1
A100037,2023-07-28,6,0,147333,0
A100037,2023-08-28,7,0,139148,0
A100037,2023-09-28,8,0,130963,0
A100037,2023-10-28,9,0,122778,0
A100037,2023-11-28,10,30,114592,1
A100037,2023-12-28,11,0,106407,0
A100037,2024-01-28,12,0,98222,0
A100037,2024-02-28,13,0,90037,0
A100037,2024-03-28,14,0,81852,0
A100037,2024-04-28,15,0,73666,0
A100037,2024-05-28,16,0,65481,0
A100037,2024-06-28,17,0,57296,0
A100037,2024-07-28,18,0,49111,0
A100037,2024-08-28,19,30,40926,1
A100037,2024-09-28,20,0,32740,0
A100037,2024-10-28,21,0,24555,0
A100037,2024-11-28,22,0,16370,0
A100037,2024-12-28,23,0,8185,0
A100037,2025-01-28,24,0,0,1
A100038,2022-09-28,1,0,191184,0
A100038,2022-10-28,2,0,187944,0
A100038,2022-11-28,3,15,184703,0
A100038,2022-12-28,4,0,181463,0
A100038,2023-01-28,5,0,178222,0
A100038,2023-02-28,6,0,174982,0
A100038,2023-03-28,7,0,171742,0
A100038,2023-04-28,8,0,168501,0
A100038,2023-05-28,9,0,165261,0
A100038,2023-06-28,10,0,162020,0
A100038,2023-07-28,11,0,158780,1
A100038,2023-08-28,12,0,155540,0
A100038,2023-09-28,13,0,152299,0
A100038,2023-10-28,14,0,149059,0
A100038,2023-11-28,15,0,145818,0
A100038,2023-12-28,16,0,142578,0
A100038,2024-01-28,17,0,139337,0
A100038,2024-02-28,18,0,136097,0
A100038,2024-03-28,19,0,132857,0
A100038,2024-04-28,20,0,129616,0
A100038,2024-05-28,21,0,126376,0
A100038,2024-06-28,22,0,123135,0
A100038,2024-07-28,23,0,119895,0
A100038,2024-08-28,24,0,116655,0
A100039,2023-09-28,1,0,164952,0
A100039,2023-10-28,2,30,157780,0
A100039,2023-11-28,3,30,150608,1
A100039,2023-12-28,4,30,143436,0
A100039,2024-01-28,5,30,136264,1
A100039,2024-02-28,6,30,129093,1
A100039,2024-03-28,7,30,121921,1
A100039,2024-04-28,8,30,114749,0
A100039,2024-05-28,9,30,107577,1
A100039,2024-06-28,10,30,100405,1
A100039,2024-07-28,11,30,93233,1
A100039,2024-08-28,12,30,86062,1
A100039,2024-09-28,13,30,78890,1
A100039,2024-10-28,14,30,71718,1
A100039,2024-11-28,15,30,64546,1
A100039,2024-12-28,16,30,57374,1
A100039,2025-01-28,17,30,50202,1
A100039,2025-02-28,18,30,43031,1
A100039,2025-03-28,19,30,35859,1
A100039,2025-04-28,20,30,28687,0
A100039,2025-05-28,21,30,21515,1
A100039,2025-06-28,22,30,14343,1
A100039,2025-07-28,23,30,7171,1
A100039,2025-08-28,24,30,0,1
A100040,2025-03-28,1,0,55916,0
A100040,2025-04-28,2,0,53485,0
A100040,2025-05-28,3,0,51054,0
A100040,2025-06-28,4,0,48623,0
A100040,2025-07-28,5,0,46192,0
A100040,2025-08-28,6,0,43761,0
A100040,2025-09-28,7,0,41329,0
A100040,2025-10-28,8,0,38898,0
A100040,2025-11-28,9,0,36467,0
A100040,2025-12-28,10,0,34036,0
A100040,2026-01-28,11,0,31605,0
A100040,2026-02-28,12,0,29174,0
A100040,2026-03-28,13,0,26742,0
A100041,2024-07-28,1,0,703784,0
A100041,2024-08-28,2,0,693872,0
A100041,2024-09-28,3,0,683959,0
A100041,2024-10-28,4,0,674047,0
A100041,2024-11-28,5,0,664134,0
A100041,2024-12-28,6,0,654222,0
A100041,2025-01-28,7,0,644309,0
A100041,2025-02-28,8,0,634397,0
A100041,2025-03-28,9,0,624484,0
A100041,2025-04-28,10,0,614572,0
A100041,2025-05-28,11,0,604659,0
A100041,2025-06-28,12,0,594747,0
A100041,2025-07-28,13,0,584835,0
A100041,2025-08-28,14,0,574922,0
A100041,2025-09-28,15,30,565010,1
A100041,2025-10-28,16,0,555097,0
A100041,2025-11-28,17,0,545185,0
A100041,2025-12-28,18,0,535272,0
A100041,2026-01-28,19,0,525360,0
A100041,2026-02-28,20,0,515447,0
A100041,2026-03-28,21,0,505535,0
A100042,2024-03-28,1,0,196769,0
A100042,2024-04-28,2,0,192582,0
A100042,2024-05-28,3,0,188396,0
A100042,2024-06-28,4,0,184209,0
A100042,2024-07-28,5,0,180023,0
A100042,2024-08-28,6,0,175836,0
A100042,2024-09-28,7,0,171649,0
A100042,2024-10-28,8,0,167463,0
A100042,2024-11-28,9,0,163276,0
A100042,2024-12-28,10,15,159090,0
A100042,2025-01-28,11,0,154903,0
A100042,2025-02-28,12,0,150717,0
A100042,2025-03-28,13,0,146530,0
A100042,2025-04-28,14,0,142343,0
A100042,2025-05-28,15,0,138157,0
A100042,2025-06-28,16,30,133970,0
A100042,2025-07-28,17,0,129784,0
A100042,2025-08-28,18,0,125597,0
A100042,2025-09-28,19,0,121410,0
A100042,2025-10-28,20,0,117224,0
A100042,2025-11-28,21,0,113037,0
A100042,2025-12-28,22,15,108851,0
A100042,2026-01-28,23,0,104664,0
A100042,2026-02-28,24,0,100478,0
A100043,2025-03-28,1,0,93340,0
A100043,2025-04-28,2,0,91354,0
A100043,2025-05-28,3,0,89368,0
A100043,2025-06-28,4,0,87382,0
A100043,2025-07-28,5,15,85396,0
A100043,2025-08-28,6,0,83410,0
A100043,2025-09-28,7,0,81424,1
A100043,2025-10-28,8,0,79438,0
A100043,2025-11-28,9,0,77452,0
A100043,2025-12-28,10,0,75466,0
A100043,2026-01-28,11,0,73480,0
A100043,2026-02-28,12,0,71494,0
A100043,2026-03-28,13,0,69508,0
A100044,2025-07-28,1,0,201799,1
A100044,2025-08-28,2,0,197505,1
A100044,2025-09-28,3,0,193212,0
A100044,2025-10-28,4,0,188918,0
A100044,2025-11-28,5,0,184624,0
A100044,2025-12-28,6,0,180331,0
A100044,2026-01-28,7,0,176037,0
A100044,2026-02-28,8,0,171744,0
A100044,2026-03-28,9,0,167450,0
A100045,2024-10-28,1,0,498807,0
A100045,2024-11-28,2,0,490353,0
A100045,2024-12-28,3,0,481898,0
A100045,2025-01-28,4,0,473444,0
A100045,2025-02-28,5,0,464990,0
A100045,2025-03-28,6,30,456535,1
A100045,2025-04-28,7,30,448081,1
A100045,2025-05-28,8,30,439627,1
A100045,2025-06-28,9,30,431172,1
A100045,2025-07-28,10,30,422718,1
A100045,2025-08-28,11,90,414263,1
A100045,2025-09-28,12,120,405809,0
A100045,2025-10-28,13,150,397355,1
A100045,2025-11-28,14,180,388900,1
A100045,2025-12-28,15,180,380446,1
A100045,2026-01-28,16,180,371992,0
A100045,2026-02-28,17,180,363537,1
A100045,2026-03-28,18,180,355083,1
A100046,2025-05-28,1,0,57727,0
A100046,2025-06-28,2,30,56078,1
A100046,2025-07-28,3,30,54428,1
A100046,2025-08-28,4,30,52779,1
A100046,2025-09-28,5,30,51130,1
A100046,2025-10-28,6,30,49480,0
A100046,2025-11-28,7,30,47831,1
A100046,2025-12-28,8,30,46182,1
A100046,2026-01-28,9,30,44532,1
A100046,2026-02-28,10,30,42883,1
A100046,2026-03-28,11,90,41234,1
A100047,2022-06-28,1,0,50100,0
A100047,2022-07-28,2,0,48669,0
A100047,2022-08-28,3,0,47237,0
A100047,2022-09-28,4,0,45806,0
A100047,2022-10-28,5,0,44374,0
A100047,2022-11-28,6,0,42943,0
A100047,2022-12-28,7,0,41511,0
A100047,2023-01-28,8,0,40080,0
A100047,2023-02-28,9,0,38649,0
A100047,2023-03-28,10,0,37217,0
A100047,2023-04-28,11,0,35786,0
A100047,2023-05-28,12,0,34354,0
A100047,2023-06-28,13,0,32923,0
A100047,2023-07-28,14,0,31491,0
A100047,2023-08-28,15,0,30060,0
A100047,2023-09-28,16,0,28628,0
A100047,2023-10-28,17,0,27197,0
A100047,2023-11-28,18,0,25766,0
A100047,2023-12-28,19,0,24334,1
A100047,2024-01-28,20,0,22903,0
A100047,2024-02-28,21,0,21471,0
A100047,2024-03-28,22,0,20040,0
A100047,2024-04-28,23,0,18608,0
A100047,2024-05-28,24,0,17177,0
A100048,2022-11-28,1,0,58092,0
A100048,2022-12-28,2,0,55566,0
A100048,2023-01-28,3,0,53040,0
A100048,2023-02-28,4,15,50515,0
A100048,2023-03-28,5,0,47989,0
A100048,2023-04-28,6,0,45463,0
A100048,2023-05-28,7,0,42937,0
A100048,2023-06-28,8,0,40412,0
A100048,2023-07-28,9,0,37886,0
A100048,2023-08-28,10,0,35360,0
A100048,2023-09-28,11,0,32834,0
A100048,2023-10-28,12,0,30309,0
A100048,2023-11-28,13,0,27783,0
A100048,2023-12-28,14,0,25257,0
A100048,2024-01-28,15,0,22731,0
A100048,2024-02-28,16,0,20206,0
A100048,2024-03-28,17,0,17680,0
A100048,2024-04-28,18,0,15154,0
A100048,2024-05-28,19,0,12628,0
A100048,2024-06-28,20,0,10102,0
A100048,2024-07-28,21,0,7577,1
A100048,2024-08-28,22,0,5051,0
A100048,2024-09-28,23,0,2525,0
A100048,2024-10-28,24,0,0,0
A100049,2025-11-28,1,0,315809,0
A100049,2025-12-28,2,0,309090,0
A100049,2026-01-28,3,0,302370,0
A100049,2026-02-28,4,0,295651,0
A100049,2026-03-28,5,0,288932,0
A100050,2024-04-28,1,0,858189,0
A100050,2024-05-28,2,0,843643,0
A100050,2024-06-28,3,0,829098,0
A100050,2024-07-28,4,30,814552,1
A100050,2024-08-28,5,30,800007,1
A100050,2024-09-28,6,30,785461,0
A100050,2024-10-28,7,30,770915,1
A100050,2024-11-28,8,30,756370,1
A100050,2024-12-28,9,30,741824,1
A100050,2025-01-28,10,30,727279,1
A100050,2025-02-28,11,30,712733,1
A100050,2025-03-28,12,30,698188,1
A100050,2025-04-28,13,30,683642,1
A100050,2025-05-28,14,30,669096,1
A100050,2025-06-28,15,30,654551,1
A100050,2025-07-28,16,30,640005,1
A100050,2025-08-28,17,30,625460,1
A100050,2025-09-28,18,30,610914,1
A100050,2025-10-28,19,30,596368,1
A100050,2025-11-28,20,30,581823,1
A100050,2025-12-28,21,30,567277,1
A100050,2026-01-28,22,30,552732,1
A100050,2026-02-28,23,30,538186,1
A100050,2026-03-28,24,30,523641,1
A100051,2024-02-28,1,0,79190,0
A100051,2024-03-28,2,0,75747,0
A100051,2024-04-28,3,0,72304,0
A100051,2024-05-28,4,0,68861,0
A100051,2024-06-28,5,0,65418,0
A100051,2024-07-28,6,0,61975,0
A100051,2024-08-28,7,0,58532,0
A100051,2024-09-28,8,0,55089,0
A100051,2024-10-28,9,0,51646,0
A100051,2024-11-28,10,0,48203,0
A100051,2024-12-28,11,0,44760,0
A100051,2025-01-28,12,0,41317,0
A100051,2025-02-28,13,0,37873,0
A100051,2025-03-28,14,0,34430,0
A100051,2025-04-28,15,0,30987,0
A100051,2025-05-28,16,0,27544,0
A100051,2025-06-28,17,0,24101,0
A100051,2025-07-28,18,0,20658,0
A100051,2025-08-28,19,0,17215,0
A100051,2025-09-28,20,0,13772,0
A100051,2025-10-28,21,0,10329,0
A100051,2025-11-28,22,15,6886,0
A100051,2025-12-28,23,0,3443,0
A100051,2026-01-28,24,0,0,0
A100052,2025-11-28,1,0,90285,0
A100052,2025-12-28,2,0,86360,0
A100052,2026-01-28,3,0,82434,0
A100052,2026-02-28,4,0,78509,0
A100052,2026-03-28,5,0,74583,0
A100053,2022-03-28,1,0,122191,0
A100053,2022-04-28,2,0,119591,0
A100053,2022-05-28,3,0,116991,0
A100053,2022-06-28,4,0,114391,0
A100053,2022-07-28,5,0,111791,0
A100053,2022-08-28,6,15,109192,0
A100053,2022-09-28,7,0,106592,0
A100053,2022-10-28,8,0,103992,0
A100053,2022-11-28,9,0,101392,0
A100053,2022-12-28,10,0,98792,0
A100053,2023-01-28,11,0,96193,0
A100053,2023-02-28,12,0,93593,0
A100053,2023-03-28,13,0,90993,0
A100053,2023-04-28,14,0,88393,0
A100053,2023-05-28,15,0,85793,0
A100053,2023-06-28,16,0,83194,0
A100053,2023-07-28,17,0,80594,0
A100053,2023-08-28,18,0,77994,0
A100053,2023-09-28,19,0,75394,0
A100053,2023-10-28,20,0,72794,0
A100053,2023-11-28,21,0,70194,0
A100053,2023-12-28,22,0,67595,0
A100053,2024-01-28,23,0,64995,0
A100053,2024-02-28,24,0,62395,0
A100054,2022-12-28,1,30,47918,1
A100054,2023-01-28,2,0,45835,0
A100054,2023-02-28,3,0,43751,0
A100054,2023-03-28,4,0,41668,0
A100054,2023-04-28,5,0,39584,0
A100054,2023-05-28,6,0,37501,0
A100054,2023-06-28,7,0,35418,1
A100054,2023-07-28,8,0,33334,0
A100054,2023-08-28,9,0,31251,0
A100054,2023-09-28,10,0,29167,0
A100054,2023-10-28,11,0,27084,0
A100054,2023-11-28,12,0,25001,0
A100054,2023-12-28,13,0,22917,0
A100054,2024-01-28,14,0,20834,0
A100054,2024-02-28,15,0,18750,0
A100054,2024-03-28,16,0,16667,0
A100054,2024-04-28,17,0,14583,0
A100054,2024-05-28,18,0,12500,0
A100054,2024-06-28,19,0,10417,0
A100054,2024-07-28,20,0,8333,0
A100054,2024-08-28,21,0,6250,0
A100054,2024-09-28,22,0,4166,0
A100054,2024-10-28,23,0,2083,0
A100054,2024-11-28,24,0,0,0
A100055,2023-12-28,1,0,433450,0
A100055,2024-01-28,2,0,426103,0
A100055,2024-02-28,3,0,418757,0
A100055,2024-03-28,4,0,411410,0
A100055,2024-04-28,5,0,404063,0
A100055,2024-05-28,6,30,396717,1
A100055,2024-06-28,7,30,389370,1
A100055,2024-07-28,8,30,382024,1
A100055,2024-08-28,9,30,374677,1
A100055,2024-09-28,10,30,367330,1
A100055,2024-10-28,11,30,359984,1
A100055,2024-11-28,12,30,352637,1
A100055,2024-12-28,13,30,345290,1
A100055,2025-01-28,14,30,337944,1
A100055,2025-02-28,15,30,330597,1
A100055,2025-03-28,16,30,323251,1
A100055,2025-04-28,17,30,315904,1
A100055,2025-05-28,18,30,308557,1
A100055,2025-06-28,19,30,301211,1
A100055,2025-07-28,20,30,293864,1
A100055,2025-08-28,21,30,286518,1
A100055,2025-09-28,22,30,279171,1
A100055,2025-10-28,23,30,271824,1
A100055,2025-11-28,24,30,264478,0
A100056,2024-02-28,1,0,315384,0
A100056,2024-03-28,2,0,310039,0
A100056,2024-04-28,3,0,304693,0
A100056,2024-05-28,4,0,299348,0
A100056,2024-06-28,5,0,294002,0
A100056,2024-07-28,6,0,288657,0
A100056,2024-08-28,7,0,283311,0
A100056,2024-09-28,8,0,277966,0
A100056,2024-10-28,9,0,272620,0
A100056,2024-11-28,10,0,267275,0
A100056,2024-12-28,11,0,261929,0
A100056,2025-01-28,12,0,256584,0
A100056,2025-02-28,13,0,251238,1
A100056,2025-03-28,14,0,245892,0
A100056,2025-04-28,15,0,240547,0
A100056,2025-05-28,16,0,235202,0
A100056,2025-06-28,17,0,229856,0
A100056,2025-07-28,18,0,224511,0
A100056,2025-08-28,19,0,219165,0
A100056,2025-09-28,20,0,213820,0
A100056,2025-10-28,21,0,208474,0
A100056,2025-11-28,22,0,203129,0
A100056,2025-12-28,23,0,197783,0
A100056,2026-01-28,24,0,192438,0
A100057,2022-02-28,1,0,389967,0
A100057,2022-03-28,2,0,378825,0
A100057,2022-04-28,3,0,367683,0
A100057,2022-05-28,4,0,356541,0
A100057,2022-06-28,5,0,345399,0
A100057,2022-07-28,6,0,334257,0
A100057,2022-08-28,7,0,323115,0
A100057,2022-09-28,8,0,311973,0
A100057,2022-10-28,9,0,300831,0
A100057,2022-11-28,10,0,289689,0
A100057,2022-12-28,11,0,278547,0
A100057,2023-01-28,12,0,267406,0
A100057,2023-02-28,13,0,256264,0
A100057,2023-03-28,14,0,245122,0
A100057,2023-04-28,15,0,233980,0
A100057,2023-05-28,16,0,222838,0
A100057,2023-06-28,17,0,211696,0
A100057,2023-07-28,18,0,200554,0
A100057,2023-08-28,19,0,189412,0
A100057,2023-09-28,20,0,178270,0
A100057,2023-10-28,21,0,167128,0
A100057,2023-11-28,22,0,155986,0
A100057,2023-12-28,23,0,144844,0
A100057,2024-01-28,24,0,133703,0
A100058,2022-12-28,1,0,41426,0
A100058,2023-01-28,2,0,39625,0
A100058,2023-02-28,3,0,37824,0
A100058,2023-03-28,4,0,36023,0
A100058,2023-04-28,5,0,34222,0
A100058,2023-05-28,6,0,32421,0
A100058,2023-06-28,7,0,30619,0
A100058,2023-07-28,8,0,28818,0
A100058,2023-08-28,9,0,27017,0
A100058,2023-09-28,10,0,25216,0
A100058,2023-10-28,11,0,23415,0
A100058,2023-11-28,12,0,21614,0
A100058,2023-12-28,13,0,19812,0
A100058,2024-01-28,14,0,18011,0
A100058,2024-02-28,15,0,16210,0
A100058,2024-03-28,16,0,14409,0
A100058,2024-04-28,17,15,12608,0
A100058,2024-05-28,18,15,10807,0
A100058,2024-06-28,19,0,9005,0
A100058,2024-07-28,20,0,7204,0
A100058,2024-08-28,21,0,5403,0
A100058,2024-09-28,22,0,3602,0
A100058,2024-10-28,23,15,1801,0
A100058,2024-11-28,24,0,0,0
A100059,2025-01-28,1,0,185757,0
A100059,2025-02-28,2,0,180450,0
A100059,2025-03-28,3,0,175142,0
A100059,2025-04-28,4,0,169835,0
A100059,2025-05-28,5,0,164528,0
A100059,2025-06-28,6,0,159220,0
A100059,2025-07-28,7,0,153913,0
A100059,2025-08-28,8,0,148606,0
A100059,2025-09-28,9,0,143298,0
A100059,2025-10-28,10,0,137991,0
A100059,2025-11-28,11,0,132684,0
A100059,2025-12-28,12,0,127376,0
A100059,2026-01-28,13,0,122069,0
A100059,2026-02-28,14,0,116761,0
A100059,2026-03-28,15,0,111454,0
A100060,2022-03-28,1,0,89016,0
A100060,2022-04-28,2,0,87122,0
A100060,2022-05-28,3,0,85228,0
A100060,2022-06-28,4,0,83334,0
A100060,2022-07-28,5,0,81440,0
A100060,2022-08-28,6,0,79546,0
A100060,2022-09-28,7,0,77652,0
A100060,2022-10-28,8,0,75758,0
A100060,2022-11-28,9,0,73864,0
A100060,2022-12-28,10,0,71970,0
A100060,2023-01-28,11,0,70076,0
A100060,2023-02-28,12,0,68182,0
A100060,2023-03-28,13,0,66288,0
A100060,2023-04-28,14,0,64394,0
A100060,2023-05-28,15,0,62500,0
A100060,2023-06-28,16,0,60606,0
A100060,2023-07-28,17,0,58712,0
A100060,2023-08-28,18,0,56818,0
A100060,2023-09-28,19,0,54924,0
A100060,2023-10-28,20,0,53030,0
A100060,2023-11-28,21,0,51136,0
A100060,2023-12-28,22,0,49242,0
A100060,2024-01-28,23,0,47348,0
A100060,2024-02-28,24,0,45455,0
A100061,2023-01-28,1,0,64075,0
A100061,2023-02-28,2,30,62712,1
A100061,2023-03-28,3,30,61349,0
A100061,2023-04-28,4,30,59985,1
A100061,2023-05-28,5,30,58622,1
A100061,2023-06-28,6,30,57259,1
A100061,2023-07-28,7,30,55895,1
A100061,2023-08-28,8,30,54532,1
A100061,2023-09-28,9,30,53169,1
A100061,2023-10-28,10,30,51805,1
A100061,2023-11-28,11,30,50442,1
A100061,2023-12-28,12,30,49079,1
A100061,2024-01-28,13,30,47715,0
A100061,2024-02-28,14,30,46352,1
A100061,2024-03-28,15,30,44989,1
A100061,2024-04-28,16,30,43626,1
A100061,2024-05-28,17,30,42262,1
A100061,2024-06-28,18,30,40899,1
A100061,2024-07-28,19,30,39536,1
A100061,2024-08-28,20,30,38172,1
A100061,2024-09-28,21,30,36809,1
A100061,2024-10-28,22,30,35446,0
A100061,2024-11-28,23,30,34082,1
A100061,2024-12-28,24,30,32719,0
A100062,2023-05-28,1,0,90262,0
A100062,2023-06-28,2,0,86338,0
A100062,2023-07-28,3,0,82413,0
A100062,2023-08-28,4,90,78489,1
A100062,2023-09-28,5,120,74564,1
A100062,2023-10-28,6,150,70640,1
A100062,2023-11-28,7,180,66715,1
A100062,2023-12-28,8,180,62791,1
A100062,2024-01-28,9,180,58866,1
A100062,2024-02-28,10,180,54942,1
A100062,2024-03-28,11,180,51017,1
A100062,2024-04-28,12,180,47093,1
A100062,2024-05-28,13,180,43169,1
A100062,2024-06-28,14,180,39244,1
A100062,2024-07-28,15,180,35320,1
A100062,2024-08-28,16,180,31395,1
A100062,2024-09-28,17,180,27471,1
A100062,2024-10-28,18,180,23546,1
A100062,2024-11-28,19,180,19622,1
A100062,2024-12-28,20,180,15697,0
A100062,2025-01-28,21,180,11773,1
A100062,2025-02-28,22,180,7848,1
A100062,2025-03-28,23,180,3924,1
A100062,2025-04-28,24,180,0,1
A100063,2024-12-28,1,0,265810,0
A100063,2025-01-28,2,0,258215,0
A100063,2025-02-28,3,0,250621,0
A100063,2025-03-28,4,0,243026,0
A100063,2025-04-28,5,0,235432,0
A100063,2025-05-28,6,0,227837,0
A100063,2025-06-28,7,0,220242,0
A100063,2025-07-28,8,0,212648,0
A100063,2025-08-28,9,15,205053,0
A100063,2025-09-28,10,0,197459,0
A100063,2025-10-28,11,0,189864,0
A100063,2025-11-28,12,0,182270,0
A100063,2025-12-28,13,0,174675,0
A100063,2026-01-28,14,0,167080,0
A100063,2026-02-28,15,0,159486,0
A100063,2026-03-28,16,0,151891,0
A100064,2024-04-28,1,0,40627,0
A100064,2024-05-28,2,0,38861,0
A100064,2024-06-28,3,0,37094,0
A100064,2024-07-28,4,0,35328,0
A100064,2024-08-28,5,0,33561,0
A100064,2024-09-28,6,0,31795,0
A100064,2024-10-28,7,0,30029,0
A100064,2024-11-28,8,0,28262,1
A100064,2024-12-28,9,0,26496,0
A100064,2025-01-28,10,0,24729,0
A100064,2025-02-28,11,0,22963,0
